,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
11832,知音汉阳,08月24日 22:52,//weibo.com/2710754267/M2zjLpadR?refer_flag=1001030103_,【感动！#重庆小伙两天两夜送物资累到浇水#】#重庆00后灭火摩托车队队员发声#8月23日（发布时间），重庆。重庆一小伙两天两夜送物资支援灭山火，长时间劳累身体不适，浇水让自己保持清醒，后再次义无反顾地继续运送。#重庆00后灭火摩托车队被夸特别棒# @九派新闻 L九派新闻的微博视频 ?,blue,0,0,10,142
11833,汉源公安,08月24日 22:52,//weibo.com/2038353515/M2zjJ3tBQ?refer_flag=1001030103_,【这就是人民子弟兵！#解放军奋战山火休息时和衣而卧#】重庆突发山火，解放军战士奋战了一夜，休息时，他们和衣而卧，睡在了地上。L西陆强军号的微博视频 ???,blue,0,0,1,77
11834,8023521硕,08月24日 22:52,//weibo.com/5985616157/M2zjJ1ipQ?refer_flag=1001030103_,#重庆山火扑救现场#球球了，山火快点停止吧我的缙云山啊，那可是我们重庆的后花园 ?,None,0,0,0,41
11835,屏山公安,08月24日 22:52,//weibo.com/3218395572/M2zjCfCuZ?refer_flag=1001030103_,#重庆摩托车队# 重庆摩托大军支援战斗山火。有男有女，还有外国人，累瘫的身影让人心疼（四川观察）#重庆小伙两天两夜送物资累到浇水# L四川共青团的微博视频 ???,blue,0,0,0,81
11836,不要赞但请评论我,08月24日 22:52,//weibo.com/6439154418/M2zjzhcb9?refer_flag=1001030103_,虽然但是 山火+缺电+? 希望大家关注起来 重庆雄起（电费一个月一千五 每次都很想强调这件荒诞的事情） ?,None,0,2,0,53
11837,客客头脑bling光,08月24日 22:52,//weibo.com/1622277290/M2zjwm5RE?refer_flag=1001030103_,#重庆山火#来了，回来的时候远远看到了缙云山的烟。上次去是五年前了，很好的自然生态，夏天去乘凉的，这次却是山火。 2重庆 ?,yellow,0,0,4,62
11838,重庆消防,08月24日 22:52,//weibo.com/3353369022/M2zjt64Y1?refer_flag=1001030103_,#一起守护这座城# 近日，重庆北碚发生山火。消防员顶着高温扑救山火后，满头大汗的样子让人心疼......  L重庆消防的微博视频 ?,blue,24,60,451,66
11839,知音汉阳,08月24日 22:51,//weibo.com/2710754267/M2zjoCMRu?refer_flag=1001030103_,【这就是人民子弟兵！#解放军奋战山火休息时和衣而卧#】重庆突发山火，解放军战士奋战了一夜，休息时，他们和衣而卧，睡在了地上。L西陆强军号的微博视频 ?,blue,0,0,1,75
11840,又为肖战心动-,08月24日 22:51,//weibo.com/7601901476/M2zjdmXzV?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#他真的很爱他的家乡，都这种时候了黑子再来说什么蹭热度就不礼貌了吧，最近天气好热，重庆的山火也挺大，自家也有好多虾姐去重庆当了志愿者，一些去不了的（啊对就像我）也都尽自己的力量捐了物资啦！最后希望重庆平安 ?,None,0,0,1,119
11841,游兔惊了薄荷丛,08月24日 22:51,//weibo.com/7408993909/M2zjadwLW?refer_flag=1001030103_,#重庆山火扑救现场#重庆 加油啊 ?,None,0,0,1,18
11842,重庆消防,08月24日 22:51,//weibo.com/3353369022/M2zj2s2kD?refer_flag=1001030103_,#一起守护这座城#  8月21日晚，重庆市巴南区发生山火以来，按照市、区主要领导安排部署，消防救援力量累计出动100余车、500余人。目前各处火势已被压制，无人员伤亡。  L重庆消防的微博视频 ?,blue,11,3,41,98
11843,北京日报都视频,08月24日 22:51,//weibo.com/2145917613/M2zj1yO1y?refer_flag=1001030103_,【致敬！#重庆小伙支援山火累到浇水清醒#】8月23日，重庆，一个小伙两天两夜运送物资支援灭火，他用水浇头保持清醒。“这是我们的家，必须守住！”（红星新闻） L人民日报的微博视频 ?,blue,1,0,6,90
11844,米兰的小铁匠i77,08月24日 22:50,//weibo.com/2143488233/M2zj0q9sJ?refer_flag=1001030103_,#重庆疫情##重庆山火# 早点结束，关我一个月我都心甘情愿！ 2重庆·重庆江北国际机场 ?,None,0,4,4,45
11845,Aibigail_Tse,08月24日 22:50,//weibo.com/1913631061/M2ziXa9OG?refer_flag=1001030103_,重庆最难的夏天，高温，山火，疫情我都赶上了 ?,None,0,18,1,23
11846,别趴下,08月24日 22:50,//weibo.com/1298398762/M2ziUwBVc?refer_flag=1001030103_,这个夏天，重庆真的太难了：极端高温，山火不断，干旱绵延，严重缺电，疫情骤紧，五大灾害齐聚爆发，将重庆团团围困。这座城市，迎来了一场前所未有的挑战。灾情就像无声的命令，把重庆人紧紧召唤在了一起。别看重庆人平时稀稀松松，别看重庆人平时随随便便，别看重庆人平时大大咧咧，别看重庆人平时嘻嘻哈哈，但是在这个关键时刻，但是在这个危难时刻，所有重庆人都露出了他的真面目。（摘自 重庆拾遗君 公众号） 收起d,yellow,0,0,1,197
11847,PP西兰花,08月24日 22:50,//weibo.com/7201219809/M2ziUaDHL?refer_flag=1001030103_,#重庆山火扑救现场#希望所有人都安全回来。 ?,None,0,0,0,23
11848,扮傻扮呆半疯癫,08月24日 22:50,//weibo.com/5840467830/M2ziTyZ3J?refer_flag=1001030103_,#重庆加油##重庆山火# 今年的重庆真的太难了山火，疫情，高温，限电祈求上天赐一场雨吧 ?,None,0,0,3,45
11849,尘妈的宝宝喜欢战战,08月24日 22:50,//weibo.com/7530762514/M2ziT1ZOT?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#我是重庆人，网络上的喷子些能住嘴吗？你们这些喷子知道重庆现在有多难吗？涪陵的山火烧起来，扑灭又复燃，整座山基本上有快烧完了，涪陵基本上控制住了，长寿又有山烧起来了，然后大足又有山烧，现在缙云山又烧起来了，还有大大小小的十几处地方都有山火烧，再多的消防员和志愿者都挡不住山火的蔓延，看到消防员和志愿者中暑时，重庆人都心痛死了！我们重庆人是多想上热搜让更多的人看到，能帮帮我们，因为疫情，重庆市区封了20几个地铁站，全是全员核酸，封区域居家隔离，看到山火更多的想帮忙可是，因为疫情封在家里，高温限电，工厂停产，商场轻轨限电，现在@X玖少年团肖战DAYTOY 能让更多的人看到重庆的难，更多的志愿者能加入到抗击疫情和扑灭山火的事情中去，劝喷子们善良，你有这在网上敲键盘的时间，多去做做有意义的事，为重庆加加油吧！ 收起d,None,251,801,18675,373
11850,斜杠精青年,08月24日 22:50,//weibo.com/1971444427/M2ziOibKl?refer_flag=1001030103_,#重庆山火扑救现场#北碚山火现在到底怎样了啊，还没烧到隔离带吗？希望要抵住啊！！！ ?,None,0,0,3,43
11851,鸥鸥子的天使,08月24日 22:50,//weibo.com/6652998481/M2ziL2bXo?refer_flag=1001030103_,#王鸥#路过的天使们，可以为重庆加油嘛。最近重庆遭遇高温，山火，疫情。这个八月重庆承受了很多。重庆的天使们也都辛苦了。谢谢大家在这段时间陪着我们度过这段艰难的时间。也谢谢王鸥这段时间的陪伴，有直播。我们不孤单，因为有你们，我们更加乐观和坚强。希望重庆和四川的天使们都要保护好自己，注意防暑，注意安全。愿山河无恙 收起d,yellow,0,0,0,159
11852,家有千金hx,08月24日 22:50,//weibo.com/2310311514/M2ziKrDCq?refer_flag=1001030103_,山城崽儿，最帅骑士??#重庆北碚区发生山火##重庆##重庆加油# L家有千金hx的微博视频 ?,None,1,0,1,47
11853,玄菟锐评,08月24日 22:50,//weibo.com/5392973052/M2ziIE4jK?refer_flag=1001030103_,【直播关注！#重庆山火扑救现场#】重庆北碚区歇马街道发生山火，扑救工作仍在进行中。当地每天调度1600余人和200余台机具设备，空地结合接力救火，还有上万名志愿者主动参与支援。目前扑救进度怎样？后方指挥部物资中转站情况如何？关注↓（总台记者陈杨 法绮 陈瀚乔 刘大洋 刘雨 张云埊）  L央视新闻的微博视频 收起d,ip,0,0,0,157
11854,eternal-200905,08月24日 22:50,//weibo.com/7379905759/M2ziI8aOY?refer_flag=1001030103_,多彩贵州推荐官（榜哥）的笔记 点赞！重庆山火下的草根英雄，永不磨灭的川军之魂！ #重庆（分享自@小红书）#小红书精选#O网页链接     为你们点赞 ?,None,0,0,0,76
11855,紫柒IAIVSix,08月24日 22:50,//weibo.com/7237474955/M2ziHeVwi?refer_flag=1001030103_,#重庆山火扑救现场#重庆崽儿和重庆妹儿都黑了不起！ ?,gold,0,0,23,27
11856,Z大眼睛看你啊,08月24日 22:50,//weibo.com/5532745934/M2ziFFFvy?refer_flag=1001030103_,#重庆山火# 你们辛苦了 LZ大眼睛看你啊的微博视频 ?,yellow,0,0,4,28
11857,y自由自在y,08月24日 22:50,//weibo.com/6070145300/M2ziFpa8x?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#要不是看见热搜，我都不知道重庆山火那么严重了，之前只知道重庆着山火了，重庆加油！我在贵州为重庆祈雨，快来一场大雨吧，唯有大雨能快速熄灭山火。为参与的消防员和志愿者点赞? ???参加一线的小飞侠也辛苦了！传递正能量，从你我做起 #一起守护这座城##重庆雄起#肖战 收起d,None,0,0,0,151
11858,巴南消防,08月24日 22:50,//weibo.com/5382052569/M2ziEvUjM?refer_flag=1001030103_,#一起守护这座城 8月21日晚，重庆市巴南区发生山火以来，按照市、区主要领导安排部署，消防救援力量累计出动100余车、500余人。目前各处火势已被压制，无人员伤亡。 L巴南消防的微博视频 ?,blue,1,5,12,95
11859,lotus_anan,08月24日 22:50,//weibo.com/1319297121/M2ziD6Lnv?refer_flag=1001030103_,本周热读 【了不起的重庆年轻人！#支援重庆山火救援骑友主力多是90后#】受持续高温影响，近一周来，重庆市已至少有8起突发山火。山地陡峭，交通不便，散点多发，屡扑难灭，成为本次重庆山火的突出特点。重庆市统一调度城市消防、武警官兵等3000余人紧急在两区扑救。这些天，一批又一批有救灾经验和能力的志愿者陆续加入，而最引人关注的，是重庆的一批“摩托骑士”。在摩托车发动机的轰鸣声中，持续干旱的尘土扬起，几百辆摩托车志愿者队伍成为主力军。他们背着背篓，多日活跃在救援一线，分批运送物资和灭火设备。参与支援的摩托车店主王晓臣介绍，前往现场支援的摩友主力多是90后，各行各业的都有，聚在一起就为灭火这一件事。（中国日报）L央视新闻的微博视频 收起d,None,0,0,0,319
11860,我摊牌了余生只爱战,08月24日 22:49,//weibo.com/7276713991/M2zivqMMR?refer_flag=1001030103_,肖战#肖战为重庆助力一起守护这座城##肖战为重庆助力#重庆山火牵动人心，肖战发文为家乡助力，@X玖少年团肖战DAYTOY 一起守护重庆这座城！ ?,None,0,0,0,74
11861,无处磕逃,08月24日 22:49,//weibo.com/7731757377/M2ziuePyN?refer_flag=1001030103_,重庆真的很惨大大小小起了十几处山火 每天都在复燃 ?,None,0,0,0,26
11862,中国军视网,08月24日 22:49,//weibo.com/5461853682/M2ziozAYz?refer_flag=1001030103_,【#战士们连夜救火后席地而睡#】近日，重庆突发山火，解放军战士救援奋战一夜后，和衣而卧。这就是人民子弟兵！致敬！#解放军奋战山火休息时和衣而卧# @央视新闻 L西陆强军号的微博视频 ?,blue,7,15,106,92
11863,瓶子的甜心兔,08月24日 22:49,//weibo.com/6632566794/M2zin7a65?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#天灾，使川渝人民在这个夏季的尾巴遭受了许多磨难。山火，干旱、供电紧张 ，要四大火炉的重庆雪上加霜。一人有难大家帮，重庆我们来了 全国各地都在支援重庆，我相信川渝人民一定能战胜困难，大家一起挺过去 ?,yellow,0,0,1,115
11864,心尖尖儿上的仔儿DAYTOY,08月24日 22:49,//weibo.com/6094204696/M2ziksyey?refer_flag=1001030103_,#重庆山火扑救现场#想为消防战士出一份微博之力，哪怕一瓶水，一句浅浅的问候亦或是一个感恩的拥抱，应该和我女儿大小差不多，真的挺心疼 ?,yellow,0,0,6,67
11865,爱追星的小陈,08月24日 22:49,//weibo.com/5365426649/M2ziinnyO?refer_flag=1001030103_,#重庆山火扑救现场#？？？？？这么多天了还没有灭天啊??要注意安全啊！平平安安的 ?,yellow,0,0,2,42
11866,莫梓涵Axy_,08月24日 22:49,//weibo.com/6911306765/M2ziewOey?refer_flag=1001030103_,#重庆加油#疫情反复，干旱，洪涝，山火，一切的一切都在发生，每次看到这些新闻都很揪心，很难受，希望祖国的大好河山和人民都能度过难关，越来越好 ?,gold,0,0,1,72
11867,再盗我的号我就报警老,08月24日 22:48,//weibo.com/3034394291/M2ziarYJN?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#重庆确实太难了，高温?山火?疫情，重庆人民真的很坚韧不拔。加油！重庆 ?,None,0,1,0,52
11868,想吹南滨路晚风,08月24日 22:48,//weibo.com/7271975930/M2zi1A1ZX?refer_flag=1001030103_,#重庆山火扑救现场#愿平安? ?,ip,0,0,1,16
11869,家语佳音,08月24日 22:48,//weibo.com/2281291241/M2zi0lRQ1?refer_flag=1001030103_,肖战今天天灾(疫情)一直没停过，现在重庆又出现山火，天干物燥，救火有难度，有时心里很着急，希望一切慢慢好起来。#肖战为重庆助力一起守护这座城# ?,None,0,0,0,74
11870,苏南慕辰,08月24日 22:48,//weibo.com/1847662497/M2zhYhNYC?refer_flag=1001030103_,重庆最近真的好惨啊高温 疫情 山火 限电 缺水 ?,yellow,0,2,0,25
11871,懵懂百年心casual,08月24日 22:48,//weibo.com/1812549570/M2zhTgp2e?refer_flag=1001030103_,#肖战为重庆助力一起守护这座城#重庆现在真的很老火，但是除了本地人外地人都很少关注吧！山火！不是只有一座山，到处都在烧！干旱！高温！疫情！封了好多地方，今天全民核酸，唉……我脑壳痛… ?,None,0,2,8,93
11872,上犹发布,08月24日 22:48,//weibo.com/3503060957/M2zhSm516?refer_flag=1001030103_,【这就是人民子弟兵！#解放军奋战山火休息时和衣而卧#】重庆突发山火，解放军战士奋战了一夜，休息时，他们和衣而卧，睡在了地上。L西陆强军号的微博视频 ??? L上犹发布的微博视频 ?,blue,0,0,0,90
11873,子青Kip,08月24日 22:47,//weibo.com/3842647354/M2zhK5KKI?refer_flag=1001030103_,#重庆山火扑救现场#  注意安全啊，气温太高，持续干旱，太难了 ?,None,0,0,0,33
11874,宋中清主任律师,08月24日 22:47,//weibo.com/2726417763/M2zhHtlUX?refer_flag=1001030103_,热点此时他们能这样睡一会儿就是很大的幸福。致敬！/@人民日报 【这就是人民子弟兵！#解放军奋战山火休息时和衣而卧#】重庆突发山火，解放军战士奋战了一夜，休息时，他们和衣而卧，睡在了地上。L西陆强军号的微博视频 ?,gold,8,3,4,107
11875,_罗密欧煮你爷哈,08月24日 22:47,//weibo.com/1899237215/M2zhzbWjP?refer_flag=1001030103_,【这就是人民子弟兵！#解放军奋战山火休息时和衣而卧#】重庆突发山火，解放军战士奋战了一夜，休息时，他们和衣而卧，睡在了地上。L西陆强军号的微博视频 ???,None,0,0,0,77
