,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
3507,朱长元,08月18日 18:59,//weibo.com/2665177402/M1DdTiVut?refer_flag=1001030103_,#重庆涪陵突发山火#  重庆昨晚突发山火，最值得致敬的是这些个群体。明知山有火，偏向山火行。 ?,yellow,4,0,2,48
3508,YCBMBF我不困,08月18日 18:58,//weibo.com/7486479039/M1DdKqZdH?refer_flag=1001030103_,#重庆南川突发山火#直升机?在一趟趟送水灭火，希望火灾得到有效控制，无人员伤亡? ?,None,0,4,8,42
3509,肥皂泡泡崔吹,08月18日 18:58,//weibo.com/6630502905/M1Ddx9huY?refer_flag=1001030103_,#重庆南川突发山火# ?,None,0,0,0,12
3510,福建海博TV,08月18日 18:56,//weibo.com/2815224714/M1DcL1Ee5?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视新闻客户端） ?,blue,0,0,3,80
3511,陕西消防,08月18日 18:55,//weibo.com/3334142714/M1DcuqpoN?refer_flag=1001030103_,【#消防员为核酸检测点喷水降温#】近日，重庆北碚。刚扑灭完一起山火，出警归队途中遇到高速路口核酸检测点求助：太热了，麻烦帮忙浇下水。消防员立马安排拉出水带、装好水枪，开始为核酸检测点的3个活动房喷水、降温。#重庆北碚晒成了重庆北焙##蓝V视界# L重庆消防的微博视频 ???,blue,0,8,11,137
3512,平顶山消防,08月18日 18:54,//weibo.com/2519943690/M1DbZs7x5?refer_flag=1001030103_,#重庆南川突发山火#【面对森林火灾应如何逃生自救？】如遇森林火灾，应如何逃生自救？戳长图↓↓了解自救互救小知识。 #小豫说安全##鹰城蓝焰# ?,blue,0,0,1,72
3513,柠檬味的须尽欢,08月18日 18:52,//weibo.com/5515745735/M1Dbf3Ewr?refer_flag=1001030103_,#重庆南川突发山火#一下午直升机都在运水 现在都还没灭下个雨吧求求了 ?,yellow,0,2,14,36
3514,每日微博热搜榜单,08月18日 18:51,//weibo.com/7261238886/M1DaZ42Xu?refer_flag=1001030103_,【2022.8.17】热搜榜:1.#肛肠医院数量与吃辣版图吻合住了# 2.#茶百道与垫底辣孩合作评论区翻车# 3.#基建狂魔又上新了# 文娱榜:1.#子望# 2.#茶百道与垫底辣孩合作评论区翻车# 3.#保剑锋成功催更月升沧海# 要闻榜:1.#重庆涪陵山火仍在扑救中# 2.#110偶遇119默契配合并肩作战# 3.#家长挤压9天宝宝乳房致急性乳腺炎#昨天发的被屏蔽了，今天补档两次都被屏蔽，原因就在p1，所以加了贴纸挡一下 收起d,None,0,0,0,216
3515,珍猪奶茶啵,08月18日 18:49,//weibo.com/5767597129/M1D9Wpxak?refer_flag=1001030103_,我说我的设计师是天选之子最开始重庆疫情在双福他正好到双福买水果 隔离现在他在外面避暑…刚好又是他那里发生山火…只有被迫返程然后自己家又因为疫情混检被封还好没多久解封了所以我说他是天选之子，都让他参与见证一下 ???,ip,0,0,4,107
3516,黔西南消防,08月18日 18:47,//weibo.com/2710664880/M1D9eDfAk?refer_flag=1001030103_,【#消防员为核酸检测点喷水降温#】近日，重庆北碚。刚扑灭完一起山火，出警归队途中遇到高速路口核酸检测点求助：太热了，麻烦帮忙浇下水。消防员立马安排拉出水带、装好水枪，开始为核酸检测点的3个活动房喷水、降温。#重庆北碚晒成了重庆北焙##蓝V视界#消防小超人 L重庆消防的微博视频 ?? ??? 收起d,blue,20,15,37,150
3517,ltw苏棠,08月18日 18:47,//weibo.com/5533025271/M1D9b4ywS?refer_flag=1001030103_,#重庆南川突发山火#我看到好多直升机一趟一趟的在送水 ?,None,0,4,9,28
3518,郑望兮,08月18日 18:47,//weibo.com/6875903793/M1D99zFQ9?refer_flag=1001030103_,#重庆南川突发山火#现在也还在救援，大家都要注意安全啊 ?,None,0,0,0,29
3519,小yiiii-,08月18日 18:46,//weibo.com/6314666341/M1D8Gq3zk?refer_flag=1001030103_,#重庆南川突发山火#现在直升机都还在一趟趟送水，愿平安 ?,None,0,0,12,29
3520,贺州消防,08月18日 18:46,//weibo.com/2072564685/M1D8ChTXL?refer_flag=1001030103_,#重庆南川突发山火#【这些森林火灾的现场，一幕幕看得揪心】森林火灾有多难灭？我们只希望不会再有人被火灾夺去生命。森林防火靠大家，一点火星也能毁了一片林。可以称我们为“最美逆行”，但别给我们“逆行”的机会?！#和王一博一起防范森林火灾# L广西消防的微博视频 ?,blue,0,6,58,130
3521,不是每一个学生都叫特能输,08月18日 18:45,//weibo.com/5141845932/M1D8uh071?refer_flag=1001030103_,#重庆南川突发山火#人在南川城区 好多直升飞机飞过 ?,None,0,0,0,27
3522,广州消防,08月18日 18:45,//weibo.com/2143914072/M1D8rBhHq?refer_flag=1001030103_,【#消防员为核酸检测点喷水降温#】近日，重庆北碚。刚扑灭完一起山火，出警归队途中遇到高速路口核酸检测点求助：太热了，麻烦帮忙浇下水。消防员立马安排拉出水带、装好水枪，开始为核酸检测点的3个活动房喷水、降温。#重庆北碚晒成了重庆北焙##蓝V视界#消防小超人 L重庆消防的微博视频 ??,blue,4,10,26,142
3523,Fox幂函数,08月18日 18:43,//weibo.com/7465923310/M1D7q2nyu?refer_flag=1001030103_,#重庆南川突发山火#我在屋就是说今天为什么这么多直升飞机拉着水 站在阳台都能闻到烟味 ?,None,0,7,10,44
3524,陪姚琛看日落_,08月18日 18:42,//weibo.com/6198513457/M1D7i83j4?refer_flag=1001030103_,#重庆南川突发山火#火真的很大，直升飞机一直在救援。愿平安? ?,yellow,0,0,9,32
3525,航的瑶瑶姐姐,08月18日 18:42,//weibo.com/7709385638/M1D784brv?refer_flag=1001030103_,#重庆南川突发山火#愿平安 2重庆·南川区 ?,None,0,0,1,23
3526,伊果妹儿,08月18日 18:40,//weibo.com/7620673522/M1D6x6RnJ?refer_flag=1001030103_,#重庆南川突发山火#愿平安 ?,None,0,0,0,15
3527,恰似月溅星河-,08月18日 18:40,//weibo.com/5064236025/M1D6q2uHo?refer_flag=1001030103_,#重庆南川突发山火#愿平安? ?,yellow,0,0,0,16
3528,资阳消防,08月18日 18:39,//weibo.com/2647281473/M1D5W9xsB?refer_flag=1001030103_,资资话消防【#消防员为核酸检测点喷水降温#】近日，重庆北碚。刚扑灭完一起山火，出警归队途中遇到高速路口核酸检测点求助：太热了，麻烦帮忙浇下水。消防员立马安排拉出水带、装好水枪，开始为核酸检测点的3个活动房喷水、降温。#重庆北碚晒成了重庆北焙##本轮高温最高气温纪录在重庆##蓝V视界# L重庆消防的微博视频 收起d,blue,13,48,133,158
3529,嵩嵩的荷兰猪,08月18日 18:38,//weibo.com/5605338350/M1D5sDGO9?refer_flag=1001030103_,#重庆真的退出四大火炉城市了吗#现在室外43°，我已经进化到在室内可以空调歇一个小时再开了，昨天山火还没扑灭今天南川那儿又有山火了萧敬腾，烦请您来重庆走一趟吧 ?,yellow,0,4,1,81
3530,Summer_夏末七七,08月18日 18:34,//weibo.com/5186762536/M1D41ESTz?refer_flag=1001030103_,#重庆高温##涪陵山火#大梁山这一头的火 又大了现在都能看见明火了 2重庆·澳海?水岸蓝山 LSummer_夏末七七的微博视频 ?,None,2,7,15,65
3531,路经经,08月18日 18:34,//weibo.com/7379794368/M1D3KcPwi?refer_flag=1001030103_,#重庆南川突发山火#天呐一定要注意安全，平平安安? ?,yellow,0,0,0,27
3532,郑州消防,08月18日 18:33,//weibo.com/1991333801/M1D3Irsf8?refer_flag=1001030103_,【#突遇森林火灾如何逃生#？】森林火灾变化莫测，需要时刻密切关注火场地形、植被、气象等因素的影响。面对突如其来的危险，人们应该立即避开危险环境，不盲目接近火线，注意观察现场情况，主动避开12~17时高温或大风等危险时段。遭遇森林火灾应避开哪些危险环境？戳视频了解↓↓#重庆南川突发山火# L应急管理部的微博视频 收起d,blue,0,0,0,159
3533,风笛铃响,08月18日 18:32,//weibo.com/6449799727/M1D34BcYP?refer_flag=1001030103_,#重庆南川突发山火#重庆的天空就是蓝蓝的，没有云，想人工降雨都实现不了热惨了 ?,ip,0,0,0,40
3534,林星暖实用生活,08月18日 18:25,//weibo.com/7730579055/M1D081Jn9?refer_flag=1001030103_,#重庆南川突发山火#之前重庆朋友说，南川可以避暑。希望消防员平平安安！?? ?,None,0,0,2,39
3535,哎芽捞鱼,08月18日 18:23,//weibo.com/6293087741/M1CZm7inR?refer_flag=1001030103_,#重庆南川突发山火#平安平安? ?,yellow,0,0,1,17
3536,烧杀劫掠,08月18日 18:22,//weibo.com/7483608112/M1CZ4CO5M?refer_flag=1001030103_,#重庆南川突发山火#愿平安 ?,ip,0,0,1,15
3537,超家有个言十a,08月18日 18:22,//weibo.com/7485271742/M1CYYpukH?refer_flag=1001030103_,#重庆南川突发山火#愿平安?? ?,yellow,0,2,0,17
3538,想当咸鱼的金鱼,08月18日 18:21,//weibo.com/1767128302/M1CYKBDOB?refer_flag=1001030103_,#重庆南川突发山火#重庆真的太热了路边花坛都晒焦成楞个样子老，绝对就是挨到火斗燃撒 2重庆 ?,ip,0,3,18,47
3539,翊瓶加多宝,08月18日 18:21,//weibo.com/7611037042/M1CYH41hH?refer_flag=1001030103_,#重庆南川突发山火#我天 愿平安 ?,yellow,0,0,4,18
3540,世界上没有乌托邦,08月18日 18:21,//weibo.com/6065096014/M1CYysABQ?refer_flag=1001030103_,#重庆南川突发山火#昨天涪陵起火，今天南川起火。 ?,None,0,0,0,26
3541,Yu你欢玺,08月18日 18:20,//weibo.com/5696072344/M1CYpzy7Z?refer_flag=1001030103_,#重庆南川突发山火#5555哥哥们出警平安归来 ?,None,0,0,1,25
3542,时光如曦xixi,08月18日 18:20,//weibo.com/2607393440/M1CYk2fe1?refer_flag=1001030103_,#涪陵山火# @涪陵消防119 大梁山物资很充足，暂时不需要物资，救援的志愿者大梁山也暂时不需要。重庆涪陵真的是一座有温度的城市，各方都支援安排上了。希望消防、救援队伍、以及志愿者们都可以平平安安，感谢你们。 L时光如曦xixi的微博视频 ?,None,1,0,23,121
3543,迷彩的格调你的味道,08月18日 18:19,//weibo.com/3731426343/M1CXYac6q?refer_flag=1001030103_,高温天气，消防和救援人员都要注意安全呀#重庆南川突发山火# L迷彩的格调你的味道的微博视频 ?,yellow,0,1,14,47
3544,肆叁格信号,08月18日 18:19,//weibo.com/7634784366/M1CXUz3ZG?refer_flag=1001030103_,#重庆南川突发山火#平平安安 ?,yellow,0,0,0,16
3545,雾夜绘暮,08月18日 18:19,//weibo.com/7637204565/M1CXQ5ZbU?refer_flag=1001030103_,#重庆南川突发山火#愿平安~消防员们都辛苦了，这天气太热了，一定要防暑啊 ?,None,0,0,0,38
3546,NICE冬日眠,08月18日 18:17,//weibo.com/7683498349/M1CX1jKbj?refer_flag=1001030103_,#重庆南川突发山火#望平平安安 ?,None,0,0,0,17
3547,询途,08月18日 18:16,//weibo.com/6417108701/M1CWHuGbX?refer_flag=1001030103_,#重庆南川突发山火#平平安安 ?,yellow,0,5,13,16
3548,Aa森哥启航,08月18日 18:15,//weibo.com/7334731657/M1CWccAVV?refer_flag=1001030103_,#重庆南川突发山火#【面对森林火灾应如何逃生自救？】如遇森林火灾，应如何逃生自救？戳长图↓↓了解自救互救小知识。 ?,yellow,0,0,0,58
3549,烟台日报传媒集团,08月18日 18:15,//weibo.com/5542843172/M1CW9vLc6?refer_flag=1001030103_,【#重庆南川突发山火#】#重庆2天发生3起山火#8月18日10时左右，重庆市南川区南平镇突发森林大火，各相关部门、救援力量已陆续到达现场。（央视新闻客户端） ?,blue,0,0,0,80
3550,香滿山川cookies,08月18日 18:14,//weibo.com/5544762596/M1CVZrTPK?refer_flag=1001030103_,#重庆南川突发山火#我走在街上都像再被火烤，热浪跟打耳光一样第一次热得这么夸张 2重庆 ?,None,0,2,19,45
3551,文淮翊,08月18日 18:14,//weibo.com/7385531796/M1CVVlWyu?refer_flag=1001030103_,#重庆南川突发山火#注意安全！平平安安，最近重庆真的太热了，内天坐轻轨看见嘉陵江水位下降好多，真的不下雨吗 ?,None,0,0,1,55
3552,YC家族·三叶草,08月18日 18:13,//weibo.com/5675646742/M1CVqyEFB?refer_flag=1001030103_,#重庆南川突发山火#平安?????? ?,yellow,0,0,2,20
3553,不说不问rikdmcsy,08月18日 18:13,//weibo.com/5388579511/M1CVnn2R8?refer_flag=1001030103_,#重庆南川突发山火# 川渝真是难兄难弟。拉闸限电，山火高温，热的冒烟！快给我们川渝来场大雨吧? ?,ip,0,0,15,49
3554,自由分情,08月18日 18:12,//weibo.com/6028125814/M1CUYcLLX?refer_flag=1001030103_,#重庆南川突发山火#重庆下点雨吧 ?,ip,0,0,0,18
3555,南京人防,08月18日 18:12,//weibo.com/2055916827/M1CUOcbuY?refer_flag=1001030103_,#应急科普#【面对森林火灾应如何逃生自救？】#重庆南川突发山火#，如遇森林火灾，应如何逃生自救？戳长图↓↓了解自救互救小知识。（来源：应急管理部、 黑龙江森林消防、 大兴安岭地区森林消防校稿：殷静  审核：冯兵  发布：姚峰） ?,blue,1,0,1,115
3556,云轻鸿羽,08月18日 18:11,//weibo.com/1791395611/M1CUD0LFV?refer_flag=1001030103_,#重庆南川突发山火# 天啊！重庆真的太热了，两天山火了，注意安全? ?,ip,0,0,0,35
3557,自由分情,08月18日 18:11,//weibo.com/6028125814/M1CUz977g?refer_flag=1001030103_,#重庆南川突发山火#致敬逆行者，愿消防员平平安安的回来 ?,ip,0,0,0,29
3558,我的昵称不记得了,08月18日 18:10,//weibo.com/6608447499/M1CUnBs3K?refer_flag=1001030103_,#重庆南川突发山火# #重庆2天发生3起山火#8月18日10点26分许、13点37分许，南川区神童镇、三泉镇相继发生山火。南川区第一时间启动应急预案，组织消防力量前往扑救。目前，附近居民已及时疏散、暂无人员伤亡。过火面积和起火原因正在调查中。#重庆南川发布森林火险红色预警# L我的昵称不记得了的微博视频 ?,ip,2,2,23,154
3559,向阳阳阳u,08月18日 18:10,//weibo.com/5676240588/M1CUnyauY?refer_flag=1001030103_,#重庆南川突发山火#下场雨吧太热了，救援人员该多辛苦辛苦！！愿平安！ ?,None,0,0,0,36
3560,杨文静的桔梗,08月18日 18:09,//weibo.com/7489432389/M1CTWpkFV?refer_flag=1001030103_,#重庆南川突发山火#愿平安 ?,yellow,0,0,0,15
3561,短跑的和尚,08月18日 18:09,//weibo.com/5671513059/M1CTJ5qeK?refer_flag=1001030103_,#重庆南川突发山火#希望我的家乡平平安安，上一次镇上的大火已经是10几年以前了?别再这样了！ ?,None,0,1,3,48
3562,重庆扛把子,08月18日 18:08,//weibo.com/3170915123/M1CTe8etn?refer_flag=1001030103_,#重庆南川突发山火#重庆太难了 望平平安安 ?,None,0,0,0,23
3563,2022挥挥小衣袖,08月18日 18:06,//weibo.com/7732273859/M1CSE1Y7F?refer_flag=1001030103_,#重庆南川突发山火#下场雨吧不要这样了 ?,ip,0,0,0,21
3564,安夏如沫DAYTOY,08月18日 18:05,//weibo.com/3562058532/M1CSm3M3L?refer_flag=1001030103_,#重庆南川突发山火#天太热了，愿大家平安，辛苦消防员了！ ?,gold,0,0,0,30
3565,戳爷牌狗粮,08月18日 18:05,//weibo.com/5998316462/M1CSiej0e?refer_flag=1001030103_,#重庆南川突发山火#我哭死 ?,None,0,3,1,15
3566,三岁兔上幼儿园,08月18日 18:05,//weibo.com/2199257462/M1CSafBLa?refer_flag=1001030103_,#重庆南川突发山火#期盼了好久，西安这会在刮风，一会就要下雨了，希望川渝地区也来一场雨。 ?,None,0,0,0,46
3567,侔夷节兮,08月18日 18:05,//weibo.com/6351666443/M1CRXtOVE?refer_flag=1001030103_,昨晚重庆涪陵半夜起了山火 直升机到乌江取水 虽然杯水车薪 山火烧了11个小时左右才熄住了 但真是有人在负重前行 人民英雄辛苦了这几天天天四十几度高温 傍晚又会刮很大的热浪风天气预报天天看 时时看 但天天变 时时变八月已经过了一大半了 爆热了一大个月了重庆 快点凉快下来吧 L侔夷节兮的微博视频 收起d,None,0,2,3,150
3568,汪汪玥,08月18日 18:04,//weibo.com/7112103444/M1CROlmrv?refer_flag=1001030103_,#重庆南川突发山火# L汪汪玥的微博视频 ?,None,0,1,0,22
3569,动感光波blublu,08月18日 18:03,//weibo.com/7244827993/M1CRjjLkf?refer_flag=1001030103_,#涪陵山火##重庆南川突发山火# 要不然取消军训 ?,None,0,0,1,26
